name,temp_final,dif_final,cluster
Enterobacter asburiae,30,0,1
Enterobacter cancerogenus,30,0,1
Enterobacter cloacae,30,1.5,1
Enterobacter cloacae subsp. cloacae,30,0,1
Enterobacter cloacae subsp. dissolvens,28,0,1
Enterobacter hormaechei subsp. hormaechei,30,0,1
Enterobacter kobei,37,0,2
Enterobacter ludwigii,37,0,2
Enterobacter massiliensis,37,0,2
Enterobacter mori,28,0,1
Enterobacter sp.,30,0.666666667,1
Enterococcus aquimarinus,37,0,2
Enterococcus asini,37,0,2
Enterococcus avium,37,0,2
Enterococcus caccae,37,0,2
Enterococcus canintestini,37,0,2
Enterococcus canis,37,0,2
Enterococcus casseliflavus,37,0,2
Enterococcus cecorum,37,0,2
Enterococcus columbae,37,0,2
Enterococcus devriesei,37,0,2
Enterococcus diestrammenae,37,0,2
Enterococcus dispar,37,0,2
Enterococcus durans,37,0,2
Enterococcus faecalis,37,1.352941176,2
Enterococcus faecium,37,0,2
Enterococcus gallinarum,37,0,2
Enterococcus gilvus,37,0,2
Enterococcus haemoperoxidus,37,0,2
Enterococcus hermanniensis,37,0,2
Enterococcus hirae,37,0,2
Enterococcus italicus,37,0,2
Enterococcus lactis,37,0,2
Enterococcus malodoratus,37,0,2
Enterococcus moraviensis,37,0,2
Enterococcus mundtii,37,0,2
Enterococcus olivae,30,0,1
Enterococcus pallens,37,0,2
Enterococcus phoeniculicola,37,0,2
Enterococcus plantarum,37,0,2
Enterococcus pseudoavium,37,0,2
Enterococcus quebecensis,37,0,2
Enterococcus raffinosus,37,0,2
Enterococcus ratti,37,0,2
Enterococcus saccharolyticus subsp. saccharolyticus,37,0,2
Enterococcus silesiacus,37,0,2
Enterococcus sp.,37,2.777777778,2
Enterococcus sulfureus,37,0,2
Enterococcus termitis,37,0,2
Enterococcus thailandicus,30,0,1
Enterococcus ureasiticus,37,0,2
Enterococcus viikkiensis,37,0,2
Enterococcus villorum,37,0,2
Enterorhabdus caecimuris,37,0,2
Enterorhabdus mucosicola,37,0,2
Enterovibrio calviensis,28,0,1
Enterovibrio coralii,28,0,1
Enterovibrio nigricans,28,0,1
Enterovibrio norvegicus,28,0,1
Eoetvoesia caeni,28,0,1
Epibacterium ulvae,25,0,1
Epicoccum nigrum,23.5,1,1
Epicoccum sp.,24,0,1
Epicoccum yuccae,26,0,1
Epidermophyton floccosum,30,0,1
Epilithonimonas lactis,28,0,1
Epilithonimonas tenax,20,0,1
Ercella succinigenes,30,0,1
Eremascus albus,24,0,1
Eremascus fertilis,24,0,1
Eremococcus coleocola,37,0,2
Eremothecium ashbyi,24,0,1
Erwinia amylovora,26,0.666666667,1
Erwinia aphidicola,30,0,1
Erwinia billingiae,30,0,1
Erwinia mallotivora,26,0,1
Erwinia oleae,28,0,1
Erwinia papayae,28,0,1
Erwinia persicina,30,0,1
Erwinia piriflorinigrans,28,0,1
Erwinia psidii,30,0,1
Erwinia pyrifoliae,30,0,1
Erwinia rhapontici,30,0,1
Erwinia sp.,30,0,1
Erwinia tasmaniensis,28,0,1
Erwinia toletana,30,0,1
Erwinia tracheiphila,28,0,1
Erwinia typographi,28,0,1
Erysipelothrix inopinata,30,0,1
Erysipelothrix rhusiopathiae,37,0,2
Erysipelothrix tonsillarum,37,0,2
Erythrobacter citreus,20,0,1
Erythrobacter flavus,30,0,1
Erythrobacter gaetbuli,30,0,1
Erythrobacter litoralis,28,0,1
Erythrobacter longus,28,0,1
Erythrobacter seohaensis,30,0,1
Erythrobacter vulgaris,28,0,1
Erythrobasidium hasegawianum,25,0,1
Erythromicrobium ramosum,30,0,1
Escherichia albertii,30,0,1
Escherichia coli,37,1.033519553,2
Escherichia fergusonii,32.5,4.5,2
Escherichia hermannii,37,0,2
Escherichia sp.,37,0,2
Escherichia vulneris,37,0,2
Ethanoligenens harbinense,37,0,2
Eubacterium acidaminophilum,34,0,2
Eubacterium aggregans,37,0,2
Eubacterium angustum,37,0,2
Eubacterium barkeri,35,0,2
Eubacterium biforme,37,0,2
Eubacterium brachy,37,0,2
Eubacterium budayi,37,0,2
Eubacterium callanderi,37,0,2
Eubacterium combesii,37,0,2
Eubacterium contortum,37,0,2
Eubacterium cylindroides,37,0,2
Eubacterium dolichum,37,0,2
Eubacterium eligens,37,0,2
Eubacterium fissicatena,37,0,2
Eubacterium hallii,37,0,2
Eubacterium limosum,37,0,2
Eubacterium minutum,37,0,2
Eubacterium moniliforme,37,0,2
Eubacterium multiforme,37,0,2
Eubacterium nitritogenes,37,0,2
Eubacterium nodatum,37,0,2
Eubacterium oxidoreducens,37,0,2
Eubacterium ramulus,37,0,2
Eubacterium rectale,37,0,2
Eubacterium siraeum,37,0,2
Eubacterium sp.,37,0,2
Eubacterium tarantellae,25,0,1
Eubacterium tenue,37,0,2
Eubacterium tortuosum,37,0,2
Eubacterium ventriosum,37,0,2
Eudoraea adriatica,30,0,1
Eupenicillium abidjanum,24,0,1
Eupenicillium baarnense,24,0,1
Eupenicillium cinnamopurpureum,26,2,1
Eupenicillium meridianum,24,0,1
Eupenicillium pinetorum,25,1,1
Eupenicillium terrenum,24,0,1
Eurotium amstelodami,24,0,1
Eurotium chevalieri,24,0,1
Eurotium glabrum,24,0,1
Eurotium halophilicum,24,0,1
Eurotium herbariorum,25,0,1
Eurotium intermedium,24,0,1
Eurotium rubrum,24,0,1
Eurotium tonophilum,25,1,1
Ewingella americana,30,0,1
Exidia glandulosa,24,0,1
Exiguobacterium acetylicum,30,0,1
Exiguobacterium aestuarii,28,0,1
Exiguobacterium alkaliphilum,37,0,2
Exiguobacterium antarcticum,28,0,1
Exiguobacterium artemiae,28,0,1
Exiguobacterium aurantiacum,28,0,1
Exiguobacterium indicum,28,0,1
Exiguobacterium marinum,28,0,1
Exiguobacterium mexicanum,28,0,1
Exiguobacterium oxidotolerans,28,0,1
Exiguobacterium profundum,30,0,1
Exiguobacterium sibiricum,28,0,1
Exiguobacterium soli,25,0,1
Exiguobacterium sp.,28,0.4,1
Exiguobacterium undae,28,0,1
Exobasidium arescens,20,0,1
Exobasidium bisporum,20,0,1
Exobasidium camelliae,20,0,1
Exobasidium gracile,20,0,1
Exobasidium japonicum,20,0,1
Exobasidium karstenii,20,0,1
Exobasidium pachysporum,20,0,1
Exobasidium pieridis-ovalifoliae,20,0,1
Exobasidium reticulatum,20,0,1
Exobasidium rostrupii,20,0,1
Exobasidium shiraianum,20,0,1
Exobasidium symploci-japonicae,20,0,1
Exobasidium vaccinii,21,1,1
Exobasidium yoshinagai,20,0,1
Exophiala jeanselmei,24,0,1
Exophiala spinifera,24,0,1
Exserohilum turcicum,22,0,1
Facklamia sp.,28,0,1
Faecalibacterium prausnitzii,37,0,2
Falsibacillus pallidus,30,0,1
Falsiporphyromonas endometrii,37,0,2
Falsochrobactrum ovis,30,0,1
Fangia hongkongensis,28,0,1
Farysia thuemenii,20,0,1
Farysizyma acheniorum,20,0,1
Fastidiosipila sanguinis,37,0,2
Fellomyces borneensis,20,0,1
Fellomyces chinensis,20,0,1
Fellomyces lichenicola,20,0,1
Fellomyces polyborus,25,0,1
Fellomyces sichuanensis,20,0,1
Fellomyces thailandicus,20,0,1
Fennellia flavipes,24,0,1
Fennellia nivea,24,0,1
Fennellomyces linderi,24,0,1
Ferrimicrobium acidiphilum,32,0,1
Ferrimonas balearica,28,0,1
Ferrimonas futtsuensis,30,0,1
Ferrimonas kyonanensis,28,0,1
Ferrimonas marina,28,0,1
Ferrimonas sediminum,16,0,1
Ferrimonas senticii,30,0,1
Ferriphaselus amnicola,25,0,1
Ferrithrix thermotolerans,37,0,2
Ferroglobus placidus,85,0,3
Ferroplasma acidiphilum,35,0,2
Fervidicella metallireducens,50,0,2
Fervidicoccus fontis,80,0,3
Fervidicola ferrireducens,70,0,3
Fervidobacterium changbaicum,75,0,3
Fervidobacterium gondwanense,65,0,3
Fervidobacterium islandicum,65,0,3
Fervidobacterium nodosum,70,0,3
Fervidobacterium pennivorans,65,0,3
Fervidobacterium riparium,70,0,3
Fervidobacterium sp.,65,0,3
Fibrella aestuarina,28,0,1
Fibrisoma limi,28,0,1
Fictibacillus arsenicus,30,0,1
Fictibacillus barbaricus,25,3,1
Fictibacillus enclensis,30,0,1
Fictibacillus gelatini,50,0,2
Fictibacillus macauensis,30,0,1
Fictibacillus nanhaiensis,28,0,1
Fictibacillus phosphorivorans,28,0,1
Fictibacillus rigui,30,0,1
Fictibacillus solisalsi,30,0,1
Filibacter limicola,20,0,1
Filifactor villosus,37,0,2
Filimonas lacunae,28,0,1
Filobacillus milosensis,37,0,2
Filobasidium capsuligenum,20,0,1
Filobasidium floriforme,15,0,1
Filobasidium uniguttulatum,20,0,1
Filomicrobium fusiforme,25,0,1
Finegoldia magna,37,0,2
Fistulina hepatica,22,0,1
Flammeovirga aprica,22,0,1
Flammeovirga kamogawensis,28,0,1
Flammeovirga pacifica,28,0,1
Flammeovirga yaeyamensis,25,0,1
Flammulina ononidis,20,0,1
Flammulina velutipes,24.5,1.5,1
Flaviflexus huanghaiensis,28,0,1
Flaviramulus basaltis,20,0,1
Flaviramulus ichthyoenteri,28,0,1
Flavisolibacter ginsengisoli,30,0,1
Flavisolibacter ginsengiterrae,30,0,1
Flavobacterium aciduliphilum,25,0,1
Flavobacterium akiainvivens,28,0,1
Flavobacterium anhuiense,25,0,1
Flavobacterium antarcticum,15,0,1
Flavobacterium aquatile,30,0,1
Flavobacterium aquidurense,25,0,1
Flavobacterium araucananum,28,0,1
Flavobacterium branchiophilum,20,0,1
Flavobacterium cheniae,25,0,1
Flavobacterium chilense,28,0,1
Flavobacterium chungbukense,28,0,1
Flavobacterium columnare,21.5,6.5,1
Flavobacterium croceum,25,0,1
Flavobacterium cucumis,30,0,1
Flavobacterium cutihirudinis,28,0,1
Flavobacterium daejeonense,28,0,1
Flavobacterium dankookense,25,0,1
Flavobacterium defluvii,25,0,1
Flavobacterium degerlachei,20,0,1
Flavobacterium denitrificans,25,0,1
Flavobacterium filum,25,0,1
Flavobacterium flevense,20,0,1
Flavobacterium fluvii,28,0,1
Flavobacterium fontis,25,0,1
Flavobacterium frigidarium,15,0,1
Flavobacterium frigidimaris,20,0,1
Flavobacterium frigoris,20,0,1
Flavobacterium fryxellicola,20,0,1
Flavobacterium gelidilacus,20,0,1
Flavobacterium gillisiae,20,0,1
Flavobacterium glaciei,21,0,1
Flavobacterium granuli,28.5,1.5,1
Flavobacterium haoranii,28,0,1
Flavobacterium hercynium,25,0,1
Flavobacterium hibernum,20,0,1
Flavobacterium hydatis,28,0,1
Flavobacterium indicum,30,0,1
Flavobacterium johnsoniae,30,0,1
Flavobacterium limicola,15,0,1
Flavobacterium lindanitolerans,28,0,1
Flavobacterium longum,25,0,1
Flavobacterium macrobrachii,25,0,1
Flavobacterium micromati,15,0,1
Flavobacterium omnivorum,11,0,1
Flavobacterium pectinovorum,28,0,1
Flavobacterium phragmitis,28,0,1
Flavobacterium psychrolimnae,20,0,1
Flavobacterium psychrophilum,17.5,2.5,1
Flavobacterium reichenbachii,24,0,1
Flavobacterium resistens,30,0,1
Flavobacterium rivuli,20,0,1
Flavobacterium saccharophilum,25,0,1
Flavobacterium saliperosum,25,0,1
Flavobacterium sasangense,28,0,1
Flavobacterium segetis,15,0,1
Flavobacterium soli,28,0,1
Flavobacterium sp.,20,3.333333333,1
Flavobacterium subsaxonicum,24,0,1
Flavobacterium succinicans,28,0,1
Flavobacterium suncheonense,28,0,1
Flavobacterium swingsii,24,0,1
Flavobacterium tegetincola,20,0,1
Flavobacterium terrae,30,0,1
Flavobacterium terrigena,25,0,1
Flavobacterium thermophilum,45,0,2
Flavobacterium urocaniciphilum,25,0,1
Flavobacterium weaverense,15,0,1
Flavobacterium xanthum,15,0,1
Flavobacterium xinjiangense,11,0,1
Flavonifractor plautii,37,0,2
Flectobacillus major,26,0,1
Flexibacter aurantiacus,30,0,1
Flexibacter elegans,30,0,1
Flexibacter flexilis,30,0,1
Flexibacter litoralis,30,0,1
Flexibacter polymorphus,30,0,1
Flexibacter roseolus,30,0,1
Flexibacter ruber,30,0,1
Flexibacter sp.,25,0,1
Flexistipes sinusarabici,45,0,2
Flexithrix dorotheae,30,0,1
Flexivirga alba,28,0,1
Flindersiella endophytica,28,0,1
Fluoribacter bozemanae,37,0,2
Fluoribacter dumoffii,37,0,2
Fluoribacter gormanii,37,0,2
Fluviicola taffensis,24,4,1
Fodinibacter luteus,28,0,1
Fodinibius salinus,28,0,1
Fodinicola feengrottensis,28,0,1
Fodinicurvata fenggangensis,28,0,1
Fodinicurvata sediminis,28,0,1
Fomes fomentarius,22,0,1
Fomitopsis cajanderi,23,1,1
Fomitopsis pinicola,22,0,1
Fomitopsis spraguei,30,0,1
Fontibacillus aquaticus,30,0,1
Fontibacillus panacisegetis,25,0,1
Fontibacter flavus,37,0,2
Fonticella tunisiensis,55,0,3
Fontimonas thermophila,50,0,2
Formivibrio citricus,30,0,1
Formosa agariphila,21,0,1
Formosa spongicola,28,0,1
Francisella halioticida,20,0,1
Francisella hispaniensis,37,0,2
Francisella noatunensis subsp. noatunensis,22.5,0.5,1
Francisella noatunensis subsp. orientalis,25,0,1
Francisella philomiragia subsp. philomiragia,37,0,2
Franconibacter helveticus,37,0,2
Franconibacter pulveris,37,0,2
Frankia sp.,28,0,1
Frateuria aurantia,30,0,1
Frateuria terrea,28,0,1
Frederiksenia canicola,37,0,2
Fretibacterium fastidiosum,37,0,2
Friedmanniella antarctica,20,0,1
Friedmanniella capsulata,28,0,1
Friedmanniella flava,28,0,1
Friedmanniella lacustris,20,0,1
Friedmanniella lucida,25,0,1
Friedmanniella luteola,25,0,1
Friedmanniella okinawensis,25,0,1
Friedmanniella sagamiharensis,25,0,1
Friedmanniella spumicola,28,0,1
Frigoribacterium faeni,28,6,1
Frigoribacterium mesophilum,28,0,1
Frondihabitans australicus,28,0,1
Frondihabitans cladoniiphilus,20,0,1
Frondihabitans peucedani,30,0,1
Fructobacillus durionis,30,0,1
Fructobacillus ficulneus,30,0,1
Fructobacillus fructosus,30,0,1
Fructobacillus pseudoficulneus,30,0,1
Fructobacillus tropaeoli,30,0,1
Fuchsiella alkaliacetigena,37,0,2
Fulvimarina pelagi,28,0,1
Fulvimonas soli,28,0,1
Fulvimonas yonginensis,28,0,1
Funalia trogii,25,0,1
Fungus unnamed,23,0,1
Fusarium acuminatum,25,0,1
Fusarium anthophilum,25,0,1
Fusarium aquaeductuum,21,1,1
Fusarium aquaeductuum var. medium,20,0,1
Fusarium avenaceum,22,1.666666667,1
Fusarium buharicum,25,0,1
Fusarium camptoceras,25,0,1
Fusarium cerealis,20,0.666666667,1
Fusarium chlamydosporum,25,0,1
Fusarium ciliatum,24.5,0.5,1
Fusarium coccophilum,25,0,1
Fusarium coeruleum,25,0,1
Fusarium concolor,25,0,1
Fusarium culmorum,25,1.571428571,1
Fusarium dimerum,25,0,1
Fusarium diversisporum,25,0,1
Fusarium equiseti,22,1.571428571,1
Fusarium eumartii,25,0,1
Fusarium flocciferum,25,0,1
Fusarium fujikuroi,25,0,1
Fusarium graminearum,25,1.7,1
Fusarium graminum,25,0,1
Fusarium heterosporum,25,0,1
Fusarium incarnatum,25,0,1
Fusarium inflexum,25,0,1
Fusarium javanicum,25,0,1
Fusarium lateritium,25,0,1
Fusarium lateritium var. maius,25,0,1
Fusarium longipes,25,0,1
Fusarium melanochlorum,25,0,1
Fusarium merismoides,25,0,1
Fusarium merismoides var. chlamydosporale,25,0,1
Fusarium oxysporum,25,0.787878788,1
Fusarium poae,25,0,1
Fusarium proliferatum,25,1.571428571,1
Fusarium proliferatum var. minus,25,0,1
Fusarium redolens,23.5,1.833333333,1
Fusarium roseum,24,0,1
Fusarium sacchari var. elongatum,25,0,1
Fusarium sambucinum var. sambucinum,25,1.25,1
Fusarium solani,25,1.1,1
Fusarium sporotrichioides,22.5,2.5,1
Fusarium sporotrichioides var. minus,25,0,1
Fusarium sublunatum,25,0,1
Fusarium succisae,25,0,1
Fusarium torulosum,25,0,1
Fusarium tricinctum,22,1,1
Fusarium udum,25,0,1
Fusarium venenatum,21,1,1
Fusarium ventricosum,25,0,1
Fusarium verticillioides,25,0,1
Fusarium xylarioides,25,0,1
Fusibacter paucivorans,37,0,2
Fusibacter tunisiensis,30,0,1
Fusicatenibacter saccharivorans,37,0,2
Fusicoccum galericulatum,22,0,1
Fusicoccum macrosporum,22,0,1
Fusicoccum quercinum,22,0,1
Fusicoccum quercus,22,0,1
Fusobacterium canifelinum,37,0,2
Fusobacterium equinum,37,0,2
Fusobacterium gonidiaformans,37,0,2
Fusobacterium mortiferum,37,0,2
Fusobacterium naviforme,37,0,2
Fusobacterium necrophorum subsp. funduliforme,37,0,2
Fusobacterium necrophorum subsp. necrophorum,37,0,2
Fusobacterium nucleatum subsp. animalis,37,0,2
Fusobacterium nucleatum subsp. nucleatum,37,0,2
Fusobacterium nucleatum subsp. polymorphum,37,0,2
Fusobacterium nucleatum subsp. vincentii,37,0,2
Fusobacterium periodonticum,37,0,2
Fusobacterium simiae,37,0,2
Fusobacterium sp.,37,0,2
Fusobacterium ulcerans,37,0,2
Fusobacterium varium,37,0,2
Gaetbulibacter saemankumensis,28,0,1
Gaetbulicola byunsanensis,25,0,1
Gaeumannomyces graminis var. graminis,21,1,1
Galenea microaerophila,35,0,2
Gallaecimonas pentaromativorans,30,0,1
Gallibacterium anatis,37,0,2
Gallicola barnesae,37,0,2
Ganoderma anullaris,25,0,1
Ganoderma applanatum,24,0.333333333,1
Ganoderma lucidum,30,0,1
Ganoderma resinaceum,25,0,1
Garciella nitratireducens,55,0,3
Gardnerella vaginalis,37,0,2
Geastrum triplex,23,0,1
Gelasinospora reticulata,18,0,1
Gelidibacter algens,10,0,1
Gelidibacter mesophilus,21,1,1
Gemella cuniculi,37,0,2
Gemella morbillorum,37,0,2
Geminicoccus roseus,30,0,1
Gemmata obscuriglobus,30,0,1
Gemmatimonas aurantiaca,30,0,1
Gemmobacter aquatilis,30,0,1
Gemmobacter caeni,30,0,1
Gemmobacter changlensis,28,0,1
Gemmobacter megaterium,28,0,1
Gemmobacter nectariphilus,30,0,1
Gemmobacter sp.,30,0,1
Geoalkalibacter ferrihydriticus,35,0,2
Geoalkalibacter subterraneus,40,0,2
Geobacillus caldoxylosilyticus,55,0,3
Geobacillus galactosidasius,60,0,3
Geobacillus jurassicus,55,0,3
Geobacillus kaustophilus,55,0,3
Geobacillus lituanicus,55,0,3
Geobacillus sp.,55,1.25,3
Geobacillus stearothermophilus,55,0,3
Geobacillus stromboliensis,55,0,3
Geobacillus subterraneus subsp. aromaticivorans,60,0,3
Geobacillus subterraneus subsp. subterraneus,55,0,3
Geobacillus thermantarcticus,55,0,3
Geobacillus thermocatenulatus,57.5,2.5,3
Geobacillus thermodenitrificans subsp. calidus,60,0,3
Geobacillus thermodenitrificans subsp. thermodenitrificans,57.5,2.5,3
Geobacillus thermoglucosidasius,55,0,3
Geobacillus thermoleovorans,60,3.75,3
Geobacillus toebii,55,0,3
Geobacillus toebii subsp. decanicus,55,0,3
Geobacillus uzenensis,55,0,3
Geobacillus vulcani,50,0,2
Geobacillus zalihae,55,0,3
Geobacter bemidjiensis,30,0,1
Geobacter bremensis,30,0,1
Geobacter chapellei,25,0,1
Geobacter daltonii,30,0,1
Geobacter grbiciae,30,0,1
Geobacter hydrogenophilus,30,0,1
Geobacter lovleyi,25,0,1
Geobacter luticola,30,0,1
Geobacter metallireducens,30,0,1
Geobacter pelophilus,30,0,1
Geobacter pickeringii,30,0,1
Geobacter sp.,30,1.25,1
Geobacter sulfurreducens subsp. ethanolicus,30,0,1
Geobacter sulfurreducens subsp. sulfurreducens,35,0,2
Geobacter toluenoxydans,30,0,1
Geodermatophilus africanus,28,0,1
Geodermatophilus amargosae,28,0,1
Geodermatophilus arenarius,28,0,1
Geodermatophilus brasiliensis,28,0,1
Geodermatophilus nigrescens,37,0,2
Geodermatophilus normandii,28,0,1
Geodermatophilus obscurus,28,0,1
Geodermatophilus ruber,28,0,1
Geodermatophilus saharensis,28,0,1
Geodermatophilus siccatus,28,0,1
Geodermatophilus soli,28,0,1
Geodermatophilus sp.,28,0,1
Geodermatophilus taihuensis,28,0,1
Geodermatophilus telluris,28,0,1
Geodermatophilus terrae,28,0,1
Geodermatophilus tzadiensis,28,0,1
Geoglobus acetivorans,80,0,3
Geoglobus ahangari,85,0,3
Geomicrobium sediminis,30,0,1
Geomyces pannorum,22,0.666666667,1
Geopsychrobacter electrodiphilus,22,0,1
Georgenia daeguensis,28,0,1
Georgenia halophila,28,0,1
Georgenia muralis,28,0,1
Georgenia ruanii,28,0,1
Georgenia satyanarayanai,28,0,1
Georgenia sediminis,45,0,2
Georgenia soli,28,0,1
Georgenia thermotolerans,28,0,1
Geosporobacter subterraneus,40,0,2
Geothermobacter ehrlichii,50,0,2
Geothrix fermentans,35,0,2
Geotrichum candidum,24.5,0.75,1
Geovibrio thiophilus,30,0,1
Gerronema citrinum,30,0,1
Gibbsiella dentisursi,28,0,1
Gibbsiella papilionis,37,0,2
Gibbsiella quercinecans,28,0,1
Giesbergeria giesbergeri,30,0,1
Giesbergeria kuznetsovii,28,0,1
Giesbergeria sinuosa,30,0,1
Giesbergeria voronezhensis,28,0,1
Gillisia limnaea,20,0,1
Gillisia mitskevichiae,25,0,1
Gilmaniella humicola,22,0,1
Gilvimarinus chinensis,28,0,1
Glaciecola pallidula,4,0,0
Glaciibacter superstes,15,0,1
Glaciimonas immobilis,10,0,1
Glaciozyma litorale,16,0,1
Gliocladium catenulatum,22,0,1
Gliocladium cibotii,24,0,1
Gliocladium roseum,24,0,1
Gliocladium viride,24,0,1
Globicatella sanguinis,37,0,2
Globicatella sulfidifaciens,37,0,2
Gloeocystidiellum karstenii,22,0,1
Gloeophyllum abietinum,28,0,1
Gloeophyllum odoratum,22,0,1
Gloeophyllum sepiarium,30,0,1
Gloeophyllum striatum,30,0,1
Gloeophyllum trabeum,27,3,1
Glomerella cingulata,24,0,1
Glomerella glycines,24,0,1
Glomerella miyabeana,22,0,1
Glomerella phormii,25,0,1
Gluconacetobacter azotocaptans,28,0,1
Gluconacetobacter diazotrophicus,28,0,1
Gluconacetobacter johannae,28,0,1
Gluconacetobacter liquefaciens,28,0,1
Gluconacetobacter sacchari,28,0,1
Gluconobacter cerevisiae,28,0,1
Gluconobacter cerinus,28,0.666666667,1
Gluconobacter frateurii,26,0,1
Gluconobacter oxydans,26,1,1
Gluconobacter sp.,26,0,1
Glycomyces algeriensis,28,0,1
Glycomyces arizonensis,28,0,1
Glycomyces endophyticus,28,0,1
Glycomyces harbinensis,30,0,1
Glycomyces illinoisensis,28,0,1
Glycomyces lechevalierae,28,0,1
Glycomyces mayteni,28,0,1
Glycomyces rutgersensis,28,0,1
Glycomyces sambucus,28,0,1
Glycomyces scopariae,28,0,1
Glycomyces sp.,28,0,1
Glycomyces tenuis,28,0,1
Gnomonia leptostyla,20,0,1
Gongronella butleri,24,0,1
Gongronella lacrispora,24,0,1
Goodfellowiella coeruleoviolacea,37,0,2
Gordonia aichiensis,28,0,1
Gordonia alkanivorans,28,2.166666667,1
Gordonia amarae,28,3,1
Gordonia amicalis,28,0,1
Gordonia araii,28,0,1
Gordonia australis,28,0,1
Gordonia bronchialis,28,0,1
Gordonia caeni,28,0,1
Gordonia cholesterolivorans,28,0,1
Gordonia defluvii,28,0,1
Gordonia desulfuricans,28,0,1
Gordonia effusa,28,0,1
Gordonia hankookensis,28,0,1
Gordonia hirsuta,28,0,1
Gordonia humi,28,0,1
Gordonia hydrophobica,28,0,1
Gordonia jacobaea,28,0,1
Gordonia jinhuaensis,28,0,1
Gordonia kroppenstedtii,28,0,1
Gordonia lacunae,28,0,1
Gordonia malaquae,28,0,1
Gordonia namibiensis,28,0,1
Gordonia neofelifaecis,28,0,1
Gordonia otitidis,28,0,1
