,t-SNE1,t-SNE2,metaseek_env_package
5133,6.848896,-2.4732842,human-gut
5134,-3.7242286,4.359742,human-gut
5135,3.2675028,-10.211717,human-gut
5136,1.5794617,-10.888064,human-gut
5137,3.9888108,-9.283421,human-gut
5138,1.4397843,-10.487356,human-gut
5139,-6.6905203,3.7881737,human-gut
5140,0.7584552,-9.079716,human-gut
5141,-5.760999,-1.7758619,human-gut
5142,-4.8149896,-5.631844,human-gut
5143,0.44134632,-3.3349538,human-gut
5144,2.5821795,-3.8746452,human-gut
5145,-6.335393,-2.92054,human-gut
5146,3.1985445,-8.511043,human-gut
5147,3.2031906,-7.003546,human-gut
5148,0.9545722,-10.310433,human-gut
5149,1.3717908,-5.2353897,human-gut
5150,1.2110276,-10.3816595,human-gut
5151,3.1438913,-6.614046,human-gut
5152,0.7785836,8.606787,human-gut
5153,2.5111005,-7.71063,human-gut
5154,-3.985472,-0.6797017,human-gut
5155,4.249471,-7.6176186,human-gut
5156,3.1526616,3.4136648,human-gut
5157,-4.8160834,-1.6524526,human-gut
5158,-4.9714622,4.789134,human-gut
5159,6.1731095,-5.670726,human-gut
5160,1.499352,-8.757486,human-gut
5161,-4.7967362,-3.3848417,human-gut
5162,1.5395015,-8.509344,human-gut
5163,1.5633863,-11.273799,human-gut
5164,2.2150087,-8.905111,human-gut
5165,-4.432011,3.876268,human-gut
5166,8.521036,-1.6243169,human-gut
5167,-2.281487,4.484502,human-gut
5168,-1.0196114,-3.3896847,human-gut
5169,0.6828286,-3.5295868,human-gut
5170,5.875685,-1.5935543,human-gut
5171,7.3545585,-2.1443841,human-gut
5172,0.31262922,-10.224189,human-gut
5173,-5.7812233,-0.23295404,human-gut
5174,0.33244738,-4.582501,human-gut
5175,-5.1057444,4.3299475,human-gut
5176,0.124288194,-9.823663,human-gut
5177,-3.9556382,4.4905863,human-gut
5178,1.6351755,-2.4095864,human-gut
5179,8.801094,-1.7328031,human-gut
5180,-3.871821,5.1771693,human-gut
5181,0.5160825,-9.826867,human-gut
5182,0.8488631,-8.795946,human-gut
5183,5.66334,4.3961997,human-gut
5184,3.660583,-8.764709,human-gut
5185,3.4082603,-8.831315,human-gut
5186,0.52239007,-8.6445875,human-gut
5187,1.803228,-10.851292,human-gut
5188,4.0111856,-9.561462,human-gut
5189,1.3198062,-4.9983387,human-gut
5190,0.4082766,-9.009314,human-gut
5191,6.0056934,-0.73677933,human-gut
5192,2.632393,-1.3021599,human-gut
5193,2.3573186,-3.240239,human-gut
5194,-5.193706,-3.3218102,human-gut
5195,0.7394959,-9.987649,human-gut
5196,4.39596,-8.972085,human-gut
5197,5.6102314,-0.789225,human-gut
5198,4.03245,-8.892665,human-gut
5199,-5.952158,-1.2770803,human-gut
5200,1.2623743,-2.8911881,human-gut
5201,-2.5946827,-1.1311818,human-gut
5202,1.6979045,-4.970786,human-gut
5203,0.44329587,8.725102,human-gut
5204,-4.2854815,4.222199,human-gut
5205,0.6139881,-10.29696,human-gut
5206,-4.154465,5.14551,human-gut
5207,-4.8711386,-4.196627,human-gut
5208,1.0903126,-10.206167,human-gut
5209,1.8001177,-4.184014,human-gut
5210,1.3765051,0.11934523,human-gut
5211,-1.5803467,-8.530807,human-gut
5212,1.2295707,-3.122003,human-gut
5213,6.2761607,-2.838339,human-gut
5214,3.914502,-7.727549,human-gut
5215,6.8880467,-5.878843,human-gut
5216,2.3468316,-9.824561,human-gut
5217,9.239975,-1.2984123,human-gut
5218,-0.020131951,1.3863869,human-gut
5219,1.7395458,-9.523416,human-gut
5220,1.9460875,-10.352592,human-gut
5221,6.4210896,-2.172747,human-gut
5222,1.0973647,-3.2076485,human-gut
5223,4.835958,-8.959001,human-gut
5224,0.8433784,-9.815951,human-gut
5225,0.40028745,8.5512495,human-gut
5226,-4.9847584,4.8857784,human-gut
5227,-5.309711,6.002765,human-gut
5228,6.835875,-0.7569973,human-gut
5229,-1.8208239,-8.732438,human-gut
5230,-3.8668497,6.6641107,human-gut
5231,3.0325062,-9.235937,human-gut
5232,0.30938566,-10.074915,human-gut
5233,1.6842527,-8.052488,human-gut
5234,4.6978955,-8.522982,human-gut
5235,-4.8094997,-3.0234518,human-gut
5236,0.903112,-2.6509259,human-gut
5237,2.8800955,-8.534713,human-gut
5238,1.9192529,-2.455551,human-gut
5239,1.5962911,-8.481623,human-gut
5240,-4.7410374,-5.2452345,human-gut
5241,0.8947503,-10.191549,human-gut
5242,1.5714453,-10.991222,human-gut
5243,1.5384315,-7.378446,human-gut
5244,5.120682,-2.3581533,human-gut
5245,-6.2635,-0.8248287,human-gut
5246,-6.5665607,-1.3091329,human-gut
5247,0.8614914,-10.700044,human-gut
5248,-4.1046996,-1.297567,human-gut
5249,6.529347,-2.6546783,human-gut
5250,-0.99951255,3.337801,human-gut
5251,1.5283512,-5.072465,human-gut
5252,-4.469125,0.8574495,human-gut
5253,0.20897725,0.43057767,human-gut
5254,0.14941736,-3.9453678,human-gut
5255,1.9284195,-11.141707,human-gut
5256,0.52114064,-9.391828,human-gut
5257,1.8190788,-10.03096,human-gut
5258,7.4675074,-1.8079917,human-gut
5259,4.177285,-9.559369,human-gut
5260,3.3888574,3.2658749,human-gut
5261,-4.7093763,-3.707695,human-gut
5262,0.9765536,8.285893,human-gut
5263,1.0709038,-10.177659,human-gut
5264,-5.8699107,3.08751,human-gut
5265,0.674941,-3.717451,human-gut
5266,3.2772412,3.5403361,human-gut
5267,-5.067337,4.638729,human-gut
5268,1.2931325,-8.526749,human-gut
5269,-4.4925866,4.803912,human-gut
5270,4.701146,-9.331797,human-gut
5271,-5.0139008,-4.232835,human-gut
5272,2.6250675,-1.1787822,human-gut
5273,-8.334074,-1.0339768,human-gut
5274,3.6218553,-8.761883,human-gut
5275,9.068077,-1.6884979,human-gut
5276,3.0812452,-10.116735,human-gut
5277,-4.4864244,5.161239,human-gut
5278,6.876737,-1.0983794,human-gut
5279,-4.3514366,4.948428,human-gut
5280,6.044542,-1.708306,human-gut
5281,7.5896316,-1.2411002,human-gut
5282,-4.4897676,-2.6094773,human-gut
5283,1.1405034,-9.88024,human-gut
5284,-1.5799522,-8.55273,human-gut
5285,0.28886667,-0.10931651,human-gut
5286,-4.551366,-3.855097,human-gut
5287,0.084447026,0.49486658,human-gut
5288,2.93457,-6.616482,human-gut
5289,1.4270996,-11.260267,human-gut
5290,-4.5350647,-3.973601,human-gut
5291,-4.954367,4.3927383,human-gut
5292,1.7813437,-3.7322574,human-gut
5293,0.44939932,-9.395575,human-gut
5294,-5.236051,-3.739143,human-gut
5295,3.140971,3.662546,human-gut
5296,0.31749272,-4.0277634,human-gut
5297,1.2692056,1.8007736,human-gut
5298,1.2414945,-8.244917,human-gut
5299,-5.131384,4.317167,human-gut
5300,1.570571,-8.569631,human-gut
5301,4.037534,-7.876555,human-gut
5302,1.7169459,-10.660744,human-gut
5303,-2.1821458,3.8616915,human-gut
5304,1.0839218,-10.407817,human-gut
5305,1.6403881,-9.736287,human-gut
5306,-4.853167,4.69458,human-gut
5307,4.4070673,-8.802825,human-gut
5308,4.8897,-8.518622,human-gut
5309,4.327252,-7.7303705,human-gut
5310,-4.4859266,-1.8220164,human-gut
5311,7.5862427,-1.6964831,human-gut
5312,-4.954631,4.4712243,human-gut
5313,5.705534,-2.2722807,human-gut
5314,0.854133,-4.7629976,human-gut
5315,0.38537157,-8.69319,human-gut
5316,2.6024568,-8.012235,human-gut
5317,5.438586,4.279777,human-gut
5318,1.9266366,-8.723257,human-gut
5319,4.7884736,-8.742559,human-gut
5320,-4.5669837,-4.936755,human-gut
5321,9.270915,-1.2922236,human-gut
5322,0.34785303,-0.9095172,human-gut
5323,2.9806576,-10.479814,human-gut
5324,-7.286018,7.451962,human-gut
5325,-4.81541,4.696838,human-gut
5326,1.396004,-10.012676,human-gut
5327,-4.819745,5.4857597,human-gut
5328,2.8961198,-7.5774617,human-gut
5329,3.3886373,-8.185712,human-gut
5330,-1.6944115,1.2439313,human-gut
5331,-4.80897,-3.8629994,human-gut
5332,-6.402969,3.6630077,human-gut
5333,-1.037132,-4.5397024,human-gut
5334,3.1734934,-8.566241,human-gut
5335,2.9881384,-10.054641,human-gut
5336,7.778788,5.2878385,human-gut
5337,1.2932606,-10.297569,human-gut
5338,-6.8950872,-1.5542805,human-gut
5339,4.2288685,-7.8340063,human-gut
5340,0.81824064,-3.4229286,human-gut
5341,0.8688753,8.290248,human-gut
5342,-4.6339445,-4.7759943,human-gut
5343,2.9856129,-8.222435,human-gut
5344,8.342984,-1.2604727,human-gut
5345,4.56336,-7.9967546,human-gut
5346,5.738772,1.4696183,human-gut
5347,6.829662,-2.528783,human-gut
5348,-3.460335,2.9519255,human-gut
5349,1.5200745,-4.9689407,human-gut
5350,-4.8982887,-5.3708973,human-gut
5351,5.870622,-1.2582065,human-gut
5352,7.421138,-1.6665716,human-gut
5353,1.1681143,-9.504939,human-gut
5354,-5.646683,-0.25291035,human-gut
5355,0.8175799,-9.791168,human-gut
5356,5.468924,-2.7835512,human-gut
5357,-6.766389,4.4664116,human-gut
5358,0.95480716,-7.394842,human-gut
5359,4.166265,3.4752493,human-gut
5360,5.004409,-8.694456,human-gut
5361,-5.1690445,4.606688,human-gut
5362,-0.15528344,-3.0411258,human-gut
5363,-4.208018,5.1524386,human-gut
5364,0.83440727,-5.440626,human-gut
5365,2.3727925,0.50739384,human-gut
5366,6.926118,-6.084269,human-gut
5367,5.36372,3.9208493,human-gut
5368,-6.0823503,3.0005567,human-gut
5369,3.3233638,10.315117,human-gut
5370,1.3701844,-3.40868,human-gut
5371,4.1374965,0.1093547,human-gut
5372,3.850536,-7.1895075,human-gut
5373,4.2186017,-7.882388,human-gut
5374,1.7013798,-4.4321184,human-gut
5375,-1.7578734,-1.8284074,human-gut
5376,2.5721846,-6.9726253,human-gut
5377,3.6163752,10.699956,human-gut
5378,8.827223,-1.8188872,human-gut
5379,-1.4532889,-8.101178,human-gut
5380,4.280947,-9.086724,human-gut
5381,3.0953515,3.199099,human-gut
5382,5.509615,1.9054022,human-gut
5383,5.429639,2.2795959,human-gut
5384,-5.0348444,5.423095,human-gut
5385,-0.21243261,1.5171471,human-gut
5386,-4.7948275,-4.0410743,human-gut
5387,4.703644,-9.110725,human-gut
5388,2.232804,1.1869535,human-gut
5389,-5.1704197,-2.866797,human-gut
5390,-6.4968286,-2.3269289,human-gut
5391,3.9632504,-7.7419724,human-gut
5392,-0.063916616,-2.0937097,human-gut
5393,4.4287243,3.6422038,human-gut
5394,-3.122292,4.8604283,human-gut
5395,-1.4516093,-8.539565,human-gut
5396,2.39193,-9.073576,human-gut
5397,9.302075,-1.2053776,human-gut
5398,0.79384404,-9.4582205,human-gut
5399,7.1074276,-5.9858055,human-gut
5400,-7.067316,-2.3908474,human-gut
5401,6.0294676,-3.5779634,human-gut
5402,3.6808302,-2.0810592,human-gut
5403,-0.15537712,-2.7287555,human-gut
5404,1.2751614,-11.126431,human-gut
5405,0.50714797,-8.45377,human-gut
5406,0.060613014,-0.5670202,human-gut
5407,1.7673607,-4.566769,human-gut
5408,0.78705466,-8.121721,human-gut
5409,-0.12052358,-0.6807,human-gut
5410,-2.1793292,-6.199877,human-gut
5411,-2.9189324,-3.855181,human-gut
5412,9.199199,-1.7035415,human-gut
5413,0.11969021,0.51764286,human-gut
5414,1.4403127,-8.527556,human-gut
5415,-4.9669,-1.8483137,human-gut
5416,-0.06216958,2.370311,human-gut
5417,0.25115463,-9.409983,human-gut
5418,-4.8677173,-4.129596,human-gut
5419,-4.9564066,4.804231,human-gut
5420,-5.629465,-5.0248814,human-gut
5421,4.380025,-9.328161,human-gut
5422,-3.397043,4.8422165,human-gut
5423,7.4850283,-1.1043816,human-gut
5424,0.4243445,3.2774289,human-gut
5425,5.3046336,-0.26672372,human-gut
5426,6.8548164,-2.466772,human-gut
5427,-0.07323561,-2.580485,human-gut
5428,3.4033487,-7.7162185,human-gut
5429,-5.204097,-3.9479795,human-gut
5430,0.35340306,-9.73148,human-gut
5431,2.3925488,-8.423499,human-gut
5432,3.9262211,1.110286,human-gut
5433,2.6105075,-8.854775,human-gut
5434,-7.04345,-1.7694474,human-gut
5435,3.4037645,-7.43439,human-gut
5436,3.3997757,-7.8701057,human-gut
5437,2.5907314,-8.781169,human-gut
5438,1.7985872,-10.882711,human-gut
5439,-4.9397316,-0.45317972,human-gut
5440,9.287342,-1.3157339,human-gut
5441,1.768951,-9.598259,human-gut
5442,2.1762266,3.9355605,human-gut
5443,5.8118033,-2.4280653,human-gut
5444,0.5743927,-9.9563265,human-gut
5445,7.394352,-3.6720135,human-gut
5446,0.10215509,-9.900662,human-gut
5447,3.1613994,-0.7710197,human-gut
5448,-1.9813298,-1.7957442,human-gut
5449,2.2739394,-9.853714,human-gut
5450,1.0066663,-10.367009,human-gut
5451,0.25307027,1.3163372,human-gut
5452,6.3312206,-2.4181376,human-gut
5453,-4.940393,5.1519575,human-gut
5454,-6.178729,-2.4671023,human-gut
5455,2.1649923,-8.333416,human-gut
5456,-5.366988,-3.770945,human-gut
5457,0.8158203,-3.0793061,human-gut
5458,-5.0579553,-2.629726,human-gut
5459,1.4997799,-8.377248,human-gut
5460,7.4193034,-0.525238,human-gut
5461,8.96533,-1.4955348,human-gut
5462,-1.4563981,-6.172647,human-gut
5463,7.6458974,-1.3424522,human-gut
5464,1.9138569,-2.215294,human-gut
5465,0.36307463,8.703772,human-gut
5466,0.6319701,-9.929781,human-gut
5467,-4.8384056,4.344702,human-gut
5468,1.3800038,-4.711555,human-gut
5469,3.055123,-9.813269,human-gut
5470,1.5995197,-4.1599164,human-gut
5471,0.5716757,-8.201509,human-gut
5472,-0.74516314,-0.39767104,human-gut
5473,0.47350895,-9.528567,human-gut
5474,4.8865323,-8.745749,human-gut
5475,-6.5452814,-1.3085868,human-gut
5476,2.0917125,-10.867869,human-gut
5477,1.6261822,-9.57837,human-gut
5478,1.6529505,-4.8983774,human-gut
5479,-0.4339264,2.6152403,human-gut
5480,0.17219718,-9.725563,human-gut
5481,3.0172,-10.533559,human-gut
5482,2.4590497,-1.1525857,human-gut
5483,2.7296963,-3.839503,human-gut
5484,0.11700925,-4.8658953,human-gut
5485,3.9022572,-7.567226,human-gut
5486,0.61407644,-4.0782228,human-gut
5487,3.3848207,-7.687301,human-gut
5488,3.559134,-8.675055,human-gut
5489,-4.801567,-3.9136887,human-gut
5490,2.0390413,-10.133826,human-gut
5491,-4.3961554,-3.8068414,human-gut
5492,0.82608145,-8.176153,human-gut
5493,4.0894275,-8.068215,human-gut
5494,0.5705277,-9.207432,human-gut
5495,4.3186107,-8.915859,human-gut
5496,-0.026036246,-2.575975,human-gut
5497,-4.937134,-3.4825194,human-gut
5498,4.8817396,-8.658081,human-gut
5499,4.4354053,-9.19735,human-gut
5500,9.267048,-1.3956991,human-gut
5501,0.0824616,0.46638307,human-gut
5502,4.6146336,-1.3030801,human-gut
5503,4.9710126,-8.249422,human-gut
5504,2.3428063,-9.732327,human-gut
5505,4.4354467,3.6813517,human-gut
5506,-5.0273113,4.9105563,human-gut
5507,3.4807034,-8.498835,human-gut
5508,5.260734,4.3018436,human-gut
5509,-4.257135,2.5288217,human-gut
5510,-4.3672857,5.0882597,human-gut
5511,-5.9381638,-3.071481,human-gut
5512,4.719474,-8.601595,human-gut
5513,2.5041308,0.4639161,human-gut
5514,3.702705,-9.368473,human-gut
5515,-4.276267,3.287406,human-gut
5516,5.6202674,-0.48203477,human-gut
5517,1.1323946,1.7398808,human-gut
5518,2.0480745,-8.644924,human-gut
5519,-0.39004207,-3.0570319,human-gut
5520,-0.38413835,-2.43375,human-gut
5521,-5.0923414,-2.8504255,human-gut
5522,-1.4935461,1.54562,human-gut
5523,5.066515,-8.652005,human-gut
5524,1.1934549,-3.1029122,human-gut
5525,2.3817644,-10.326271,human-gut
5526,2.5083687,-4.30512,human-gut
5527,-4.553854,-1.5100915,human-gut
5528,3.1394837,-8.352511,human-gut
5529,2.5797067,-9.583116,human-gut
5530,0.7685874,-7.9422116,human-gut
5531,5.5167522,-0.78636295,human-gut
5532,5.5415,-1.5656,human-gut
5533,4.127948,-7.4664383,human-gut
5534,-0.5678363,-6.0392823,human-gut
5535,1.1747545,-7.7825418,human-gut
5536,-3.9329383,3.6776924,human-gut
5537,3.7613544,-8.626331,human-gut
5538,-4.881976,4.0379744,human-gut
5539,1.6492946,1.2434586,human-gut
5540,1.3301986,-8.295951,human-gut
5541,8.697561,-1.5821161,human-gut
5542,-1.2195554,1.7152549,human-gut
5543,-3.4383802,5.0154953,human-gut
5544,-4.351355,3.130714,human-gut
5545,-6.173151,-0.7133694,human-gut
5546,-1.9115067,0.8556014,human-gut
5547,4.4148035,-8.052701,human-gut
5548,1.3309238,-3.755357,human-gut
5549,-4.261552,-0.8974551,human-gut
5550,-0.4206989,-2.8937836,human-gut
5551,-1.6069716,8.292476,human-gut
5552,2.010013,-8.591444,human-gut
5553,6.5289173,-2.5289447,human-gut
5554,1.1001172,-9.29487,human-gut
5555,1.4100019,-11.071599,human-gut
5556,2.3711174,-7.064401,human-gut
5557,4.269287,-9.477984,human-gut
5558,3.3850973,10.392424,human-gut
5559,-5.181103,-3.4068542,human-gut
5560,6.959225,-0.85393167,human-gut
5561,-6.5243654,3.7537649,human-gut
5562,4.838666,-8.127139,human-gut
5563,-8.820355,-2.7102737,human-gut
5564,6.0803943,-1.6228411,human-gut
5565,1.2536805,-9.368943,human-gut
5566,4.041977,-9.590319,human-gut
5567,-4.13678,-3.672661,human-gut
5568,5.4828677,2.1012006,human-gut
5569,0.72743297,-10.184671,human-gut
5570,1.3400611,-5.2824526,human-gut
5571,-5.1335883,6.008233,human-gut
5572,0.4601815,-9.315645,human-gut
5573,7.214021,-2.171751,human-gut
5574,2.4908772,-8.484522,human-gut
5575,-4.5782156,0.7572085,human-gut
5576,2.399113,-7.612525,human-gut
5577,-8.372187,-4.9029317,human-gut
5578,4.280951,-8.25724,human-gut
5579,2.6238983,-7.8837504,human-gut
5580,6.7392426,-1.1331627,human-gut
5581,-2.4217658,9.601578,human-gut
5582,0.049763642,0.54391164,human-gut
5583,-6.2898145,-1.9881384,human-gut
5584,1.1772271,-10.289341,human-gut
5585,4.766545,1.5942415,human-gut
5586,0.47448394,-9.836032,human-gut
5587,0.47047022,8.6086645,human-gut
5588,-4.446987,-3.9254074,human-gut
5589,0.22035822,0.5754677,human-gut
5590,7.280563,-5.914042,human-gut
5591,-3.912855,1.0846479,human-gut
5592,2.1854372,-7.3527484,human-gut
5593,3.6809351,-9.05829,human-gut
5594,4.935673,2.516043,human-gut
5595,-5.7590637,-0.7179039,human-gut
5596,7.2710943,-1.7826691,human-gut
5597,0.68531656,-3.4684093,human-gut
5598,-4.9307356,-2.432034,human-gut
5599,0.91182864,8.632836,human-gut
5600,-1.6683654,-7.6958356,human-gut
5601,6.9754095,-2.5107102,human-gut
5602,5.776164,4.3492723,human-gut
5603,3.5986464,-9.572694,human-gut
5604,1.2479148,-7.5174956,human-gut
5605,1.8007337,-11.379062,human-gut
5606,3.077427,3.3985713,human-gut
5607,0.62770754,-1.7067668,human-gut
5608,-6.3108234,-2.449149,human-gut
5609,-5.072181,4.394299,human-gut
5610,5.614899,4.027942,human-gut
5611,-4.4345255,-4.2056494,human-gut
5612,1.6005852,-11.234309,human-gut
5613,1.5288781,-11.209329,human-gut
5614,-6.9113874,-1.6379421,human-gut
5615,1.4806619,-11.210642,human-gut
5616,0.8668785,-7.940583,human-gut
5617,1.9644585,-9.186958,human-gut
5618,4.068527,-8.566275,human-gut
5619,4.227417,-8.858607,human-gut
5620,3.5524697,3.8225892,human-gut
5621,1.2597514,-2.1770859,human-gut
5622,5.192482,-2.3662577,human-gut
5623,5.9447007,-1.3224345,human-gut
5624,0.39190033,-9.783436,human-gut
5625,4.379319,-9.016789,human-gut
5626,0.8772328,-10.493377,human-gut
5627,4.8119817,-8.9769745,human-gut
5628,1.3625846,-8.583502,human-gut
5629,1.749929,-4.0607777,human-gut
5630,3.112432,-7.815677,human-gut
5631,0.24188839,-2.2036073,human-gut
5632,-1.3063422,-3.2986822,human-gut
5633,4.007256,-9.056447,human-gut
5634,4.731223,-8.535931,human-gut
5635,1.6781086,-8.163057,human-gut
5636,0.95751625,-8.133497,human-gut
5637,-1.8000785,0.8749059,human-gut
5638,4.8328285,-8.851709,human-gut
5639,-5.2642665,-2.2972696,human-gut
5640,2.1663368,-9.658355,human-gut
5641,-4.686217,-0.51472753,human-gut
5642,-3.6204376,5.189308,human-gut
5643,7.7684894,-1.2069737,human-gut
5644,4.37458,-8.709611,human-gut
5645,-5.652782,-3.705277,human-gut
5646,2.6313527,0.34325972,human-gut
5647,-0.32437363,-2.2888873,human-gut
5648,3.3690827,-6.9229093,human-gut
5649,4.820266,-8.865336,human-gut
5650,4.1265216,-9.089641,human-gut
5651,0.93391883,-4.478238,human-gut
5652,-7.073396,-1.9681712,human-gut
5653,-5.6545887,-2.9851375,human-gut
5654,0.66645557,8.678907,human-gut
5655,1.1416346,-7.9511337,human-gut
5656,3.8716555,-9.42302,human-gut
5657,3.4532511,-8.754743,human-gut
5658,7.1381702,-3.022691,human-gut
5659,5.028773,-8.639106,human-gut
5660,1.8279675,-4.296666,human-gut
5661,-4.737321,4.8332167,human-gut
5662,4.2336216,-0.11686664,human-gut
5663,1.5071759,-2.5635865,human-gut
5664,-6.380041,-1.7343181,human-gut
5665,1.2354031,-7.3779626,human-gut
5666,-4.568234,5.208952,human-gut
5667,3.7471237,-9.506591,human-gut
5668,-5.906172,3.0893798,human-gut
5669,3.797731,3.8647509,human-gut
5670,1.000507,-4.7388945,human-gut
5671,0.51220626,8.561936,human-gut
5672,-4.2822742,5.011016,human-gut
5673,4.348794,-2.3260717,human-gut
5674,8.086139,-2.151335,human-gut
5675,-1.9013535,-4.0582604,human-gut
5676,5.141584,-8.509846,human-gut
5677,4.4904475,-2.3345008,human-gut
5678,-2.5531352,4.2488437,human-gut
5679,4.1403255,-8.83962,human-gut
5680,-0.23464452,2.3951871,human-gut
5681,4.8275905,-1.745814,human-gut
5682,0.7135,-9.386166,human-gut
5683,6.8250647,-2.5149038,human-gut
5684,-5.549674,-2.844319,human-gut
5685,1.8036311,-10.770011,human-gut
5686,5.611036,2.2291615,human-gut
5687,1.0311172,-2.873927,human-gut
5688,-1.4517599,-8.669679,human-gut
5689,5.3995166,-2.7118177,human-gut
5690,7.3277216,-0.8628716,human-gut
5691,-6.825113,-2.1209912,human-gut
5692,3.135036,3.3674676,human-gut
5693,1.4792755,-11.354236,human-gut
5694,5.1060023,-8.42411,human-gut
5695,0.32372767,-0.06261292,human-gut
5696,5.5775995,2.1235635,human-gut
5697,1.7701927,-3.7371206,human-gut
5698,1.2713476,-10.867315,human-gut
5699,-1.65229,-2.6865597,human-gut
5700,-4.9051976,4.148229,human-gut
5701,3.2985888,-7.9088774,human-gut
5702,7.0923276,-1.3020066,human-gut
5703,-5.0946813,4.457048,human-gut
5704,3.9512484,-8.236975,human-gut
5705,-8.344706,-1.0703071,human-gut
5706,4.203493,-8.690418,human-gut
5707,-0.3038824,-2.2388885,human-gut
5708,2.2876635,0.88338655,human-gut
5709,-4.496762,-4.103567,human-gut
5710,-4.128092,4.836723,human-gut
5711,-5.458767,-2.9907033,human-gut
5712,-6.429796,-2.1784818,human-gut
5713,8.622535,-2.7592194,human-gut
5714,-4.9852824,-3.4635892,human-gut
5715,5.7781057,-1.8356533,human-gut
5716,-5.1316037,6.022021,human-gut
5717,0.95579123,-8.473481,human-gut
5718,8.065436,-1.9878013,human-gut
5719,7.1297765,-1.8387579,human-gut
5720,-4.7416487,-3.4075205,human-gut
5721,0.21724318,-3.9711802,human-gut
5722,7.8669558,-2.0078545,human-gut
5723,5.5432625,2.3682606,human-gut
5724,2.3715944,-11.215285,human-gut
5725,1.775312,-10.7823925,human-gut
5726,-5.754325,-1.852442,human-gut
5727,5.7419324,-2.481331,human-gut
5728,4.1158853,-8.7994585,human-gut
5729,-3.4210632,4.787836,human-gut
5730,-3.816632,-1.006249,human-gut
5731,5.8902235,-2.459536,human-gut
5732,1.6594632,-11.043515,human-gut
5733,1.6443111,-9.898239,human-gut
5734,2.7020397,-7.3243465,human-gut
5735,6.937389,-1.4870334,human-gut
5736,1.5382155,-8.407081,human-gut
5737,1.7825311,-11.295704,human-gut
5738,-5.4536386,-7.8085117,human-gut
5739,5.829923,1.73247,human-gut
5740,2.8351867,-10.647412,human-gut
